"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"AHoumeydi","2020-04-19 19:34","0","1","Oops 😬","","","","1252063088859402241","https://twitter.com/AHoumeydi/status/1252063088859402241","😬"
"hannahjwdesign","2020-04-19 19:34","0","0","Inbox 0 except for that one email from Apple dated 29/11/2018 telling me my laptop's SSD might break and wipe all of my files, kept on ""unread"" so that I remember to go to the Apple Store but haven't had time. 😬","","","","1252063087227801607","https://twitter.com/hannahjwdesign/status/1252063087227801607","😬"
"mahi_jan","2020-04-19 19:34","0","0","If you're neck doesn't hurt right now or by tonight pretty sure you didn't do it right 😬 Excision detox set 😬 #lostlands #findanicegirlanddateherbrother #edmboys #quarantine #weekendvibes #stayhome😬 #raveparty #rollinghome #socialdistancing #raveoutfits #excision #couchlandspic.twitter.com/9ts1DSnMsN","","","#lostlands #findanicegirlanddateherbrother #edmboys #quarantine #weekendvibes #stayhome #raveparty #rollinghome #socialdistancing #raveoutfits #excision #couchlandspic","1252063086317428736","https://twitter.com/mahi_jan/status/1252063086317428736","😬 🔥 "
"tmflipflops","2020-04-19 19:34","0","0","I did fall and break my front tooth in half. It was a nightmare come true! Thankfully they bonded it right back on! I have teeth nightmares all the time! 😬","","","","1252063079501832193","https://twitter.com/tmflipflops/status/1252063079501832193","😬"
"MbaliMols","2020-04-19 19:34","0","0","I think we are in this mess cos @UncleSego didn’t drop YEBO as per our request. 😅😅😅","","@UncleSego","","1252063069984997381","https://twitter.com/MbaliMols/status/1252063069984997381","😅 😬 🌚"
"ci_EraHI","2020-04-19 19:34","0","3","Should we take bets on who’s behind the door!? 😬😬 -my guess, wrong address #90DayFiancepic.twitter.com/Lhizktt8ra","","","#90DayFiancepic","1252063060933709829","https://twitter.com/ci_EraHI/status/1252063060933709829","😬 😂"
"GuriyaRachael","2020-04-19 19:34","0","0","Just quarantine things😬😬 pic.twitter.com/A0YTzMfCOS","","","","1252063044718538753","https://twitter.com/GuriyaRachael/status/1252063044718538753","😬 😬"
"BritBDaBrat","2020-04-19 19:34","0","0","I definitely feel that. Sometimes you be in too deep though 😬","","","","1252063039840563201","https://twitter.com/BritBDaBrat/status/1252063039840563201","😬"
"nya4short","2020-04-19 19:34","0","1","From this to this 😬 animated photos coming soon. Perfecting my craft 😬 #NyaGraphicspic.twitter.com/gDaCyJTowM","","","#NyaGraphicspic","1252063032324341760","https://twitter.com/nya4short/status/1252063032324341760","😬 🙏🏽"
"1JaimeLee","2020-04-19 19:34","0","0","Ruby is me at this moment!.😬😬This single mother,definitely can relate..😬I'm EMOTIONAL..  For your family.. #GoodGirls","","","#GoodGirls","1252063019510661127","https://twitter.com/1JaimeLee/status/1252063019510661127","😬 😖 😔"
"amaryllivs","2020-04-19 19:34","0","1","i’ll try to deliver 😬","","","","1252063011390488577","https://twitter.com/amaryllivs/status/1252063011390488577","😬"
"trouvaillekook","2020-04-19 19:34","0","0","Casually convincing myself to have this as a birthday gift... malapit na po mag May.. 😬😬 pic.twitter.com/5bSHrgNRdb","","","","1252062995783446529","https://twitter.com/trouvaillekook/status/1252062995783446529","😬 🙊"
"TheRagingDmon","2020-04-19 19:34","0","0","Didn't Kobe tear his achilles against the Warriors?? 😬😬😬😬😬 https://twitter.com/poormanscommish/status/1252062535064317954 …","","","","1252062994709663744","https://twitter.com/TheRagingDmon/status/1252062994709663744","😬 😬 😬 😬 😬"
"j_rocio7","2020-04-19 19:34","0","0","I really hope so 😬","","","","1252062971045359616","https://twitter.com/j_rocio7/status/1252062971045359616","😬"
"ocethot","2020-04-19 19:34","0","1","bomp because i intentionally posted this at ass o' clock out of embarrassment but also dont want anyone to feel obligated to follow just wasnt sure if it got buried ✌️✌️","","","","1252062970869317632","https://twitter.com/ocethot/status/1252062970869317632","✌️ 😬"
"JulieChrysty","2020-04-19 19:34","0","0","I had mine ordered/ shipped brand new (10 years ago). I think only 16% of drivers can drive manual😬 (don’t quote me though)","","","","1252062959427297280","https://twitter.com/JulieChrysty/status/1252062959427297280","😬"
"_lena2013","2020-04-19 19:34","0","0","I took a nap knowing I have to be to work at 3:30 😬","","","","1252062957611167745","https://twitter.com/_lena2013/status/1252062957611167745","😬"
"Godsgreaterplan","2020-04-19 19:34","0","0","Like i care what yall think of me 😚😚😚😚😚😚😚😚😚. Calling me names 😚just like your precious president. 😚😚😚😚 go find another tit to suck on I'm not triggered 😚😚😚😚😚😚😚😚😚","","","","1252062949490991104","https://twitter.com/Godsgreaterplan/status/1252062949490991104","😚 😌 😁 😂 😂 😂 😂 😂 😂 😃 😊 😊 😊 😊 😃 😂 😃 😂 😃 😬 😁 😂 😃"
"maggiepies2010","2020-04-19 19:34","0","0","Never have been of Bob 😬  Though I did have a chuckle at Dwayne in the spa.","","","","1252062938115932160","https://twitter.com/maggiepies2010/status/1252062938115932160","😬"
"julian878","2020-04-19 19:34","0","0","America is so nuts.... 😬 https://twitter.com/ccroucher9/status/1252039378953629696 …","","","","1252062937218297856","https://twitter.com/julian878/status/1252062937218297856","😬"
"VibesKilledvvs","2020-04-19 19:33","1","6","So who is gonna trio with me as zensify when it’s trios 😬","","","","1252062928288673792","https://twitter.com/VibesKilledvvs/status/1252062928288673792","😬"
"jazz_zw","2020-04-19 19:33","0","0","After today I swear I will not touch bleach for a good while 😬","","","","1252062914485161984","https://twitter.com/jazz_zw/status/1252062914485161984","😬"
"KrysEatsShorts","2020-04-19 19:33","0","0","I feel bad for cyber bullies cause that's how they choose to use up their time 😬","","","","1252062912635691008","https://twitter.com/KrysEatsShorts/status/1252062912635691008","😬"
"ape_zim","2020-04-19 19:33","0","0",":cough: It was $5 at Trader Joe’s. 😬","","","","1252062911859765248","https://twitter.com/ape_zim/status/1252062911859765248","😬"
"enedypinedaa","2020-04-19 19:33","0","0","guess who’s never building a pool 😬","","","","1252062902774673408","https://twitter.com/enedypinedaa/status/1252062902774673408","😬"
"alliejowen","2020-04-19 19:33","0","1","I immediately googled if Jerry Krause was still alive because if so...😬","","","","1252062902477078528","https://twitter.com/alliejowen/status/1252062902477078528","😬"
"SophNar0747","2020-04-19 19:33","0","1","Even back in the day, I’ve always disliked Sonic. It’s just never been for me. Hate the games and the character. 😬","","","","1252062891148292096","https://twitter.com/SophNar0747/status/1252062891148292096","😬"
"Chanelv97","2020-04-19 19:33","0","0","You know you’re terrible at singing when your dogs walk out of the room every time..... 😂😂","","","","1252062885246840832","https://twitter.com/Chanelv97/status/1252062885246840832","😂 😬"
"NightNightIko","2020-04-19 19:33","0","1","...stream schedule 4 this week...    Tues 4.21 6pm (all EST)  Moons of Madness 👩‍🚀👩‍🚀    Wed 4.22 7pm   Fallout 76👩‍🚀    Thurs 4.23 6pm  Remothered/Tormented Fathers👩‍🚀👩‍🚀    ...trying 2 get acclimated 2 having an actual schedule every week.     o(≧∇≦o)    http://twitch.tv/nightnightiko     Appreciate u.♡pic.twitter.com/xTAxS5J1ih","","","","1252062856989806594","https://twitter.com/NightNightIko/status/1252062856989806594","👩‍🚀 👽 👍 🔪 😬"
"juggboyquin","2020-04-19 19:33","0","0","If you can call yourself grown, but can’t seem to talk and work shit out then sorry potna you a punk ass bitch😬","","","","1252062853177229318","https://twitter.com/juggboyquin/status/1252062853177229318","😬"
"hopeefilm","2020-04-19 19:33","0","0","I know I have the rings but idk where they are 😬","","","","1252062845023518721","https://twitter.com/hopeefilm/status/1252062845023518721","😬"
"derpwalter","2020-04-19 19:33","0","0","""Something to stop the pain"" and "" Will I ever find love""    😬😬 https://twitter.com/CONT3NTKINGS/status/1251613234760736771 …","","","","1252062841562992642","https://twitter.com/derpwalter/status/1252062841562992642","😬 😬"
"DeanKlryan","2020-04-19 19:33","0","0","Schools are closed, so I have 5 or 6 more weeks of online learning for 2 kids. Fortunately, I already worked from home, but my husband may have to be back full-time instead of alternating shifts where he could be home 2 or 3 days. 😬  Wondering what summer will bring...","","","","1252062839868620801","https://twitter.com/DeanKlryan/status/1252062839868620801","😬"
"tookiee_badazz","2020-04-19 19:33","1","0","i b on a lot of it is what it is type shit😬","","","","1252062834248335360","https://twitter.com/tookiee_badazz/status/1252062834248335360","😬"
"TheJontayPorter","2020-04-19 19:33","0","0","Why you do him like that 😬😬","","","","1252062829248741377","https://twitter.com/TheJontayPorter/status/1252062829248741377","😬 😂"
"krish_krup","2020-04-19 19:33","0","0","These helicopters hovering #waterloo and #southwark are driving me crazy, what’s happening? Any incident? I want to sleep 😬 @se1","","@se1","#waterloo #southwark","1252062828476891138","https://twitter.com/krish_krup/status/1252062828476891138","😬"
"squidwardslove1","2020-04-19 19:33","0","0","Got myself stuck in a pickle 😬 pic.twitter.com/9RV0G0EUHv","","","","1252062825566007296","https://twitter.com/squidwardslove1/status/1252062825566007296","😬"
"tudungdaisyy","2020-04-19 19:33","0","0","Dia ada 1 design tapi beza colour 😬 will update on Friday 😬","","","","1252062814585237504","https://twitter.com/tudungdaisyy/status/1252062814585237504","😬 😬"
"cultnymph","2020-04-19 19:33","0","3","i need to like...make sure i go out early and get the money for my dealer 😬","","","","1252062809946546179","https://twitter.com/cultnymph/status/1252062809946546179","😬"
"HARLEIGHQ4","2020-04-19 19:33","0","0","INSECURE SEASON8.... BUT I GOT BAE ON IT NOW AND SHE STILL ON SEASON1🙄🙄","","","","1252062808553992193","https://twitter.com/HARLEIGHQ4/status/1252062808553992193","🙄 😬"
"maniahhhh","2020-04-19 19:33","1","2","Ruby I appreciated you being kind but y’all struggling every month but wanna give the money away?? 😬#GoodGirls","","","#GoodGirls","1252062800802910208","https://twitter.com/maniahhhh/status/1252062800802910208","😬"
"jdale21","2020-04-19 19:33","0","0","Take me back to this night lmaoooo ifykyk 😬😬 (excuse my squeaker toy laugh thanks) pic.twitter.com/AmcehfxEtC","","","","1252062798919561217","https://twitter.com/jdale21/status/1252062798919561217","😬 👀"
"jevnnette","2020-04-19 19:33","0","0","i’m scared 😬 maybe i should buy a bald cap","","","","1252062792875683842","https://twitter.com/jevnnette/status/1252062792875683842","😬"
"mzlo513","2020-04-19 19:33","0","0","I got way to much porn up and down my time line... 😬 I gotta unfollow some of these damn ppl","","","","1252062789897785345","https://twitter.com/mzlo513/status/1252062789897785345","😬"
"_badgalraerae","2020-04-19 19:33","0","0","Excited ko ma release na ang iPhone 12, not because I can’t wait to get one, but because I know the older models will get cheaper. I just need to upgrade to one with bigger storage space, really 😬","","","","1252062787603296257","https://twitter.com/_badgalraerae/status/1252062787603296257","😬"
"PiersBellaVita","2020-04-19 19:33","0","0","Thank you😬","","","","1252062784080117761","https://twitter.com/PiersBellaVita/status/1252062784080117761","😬"
"choutensai1","2020-04-19 19:33","0","1","The whole BL fandom like every single day last week 😬","","","","1252062780540227586","https://twitter.com/choutensai1/status/1252062780540227586","😬"
"90smusichoe","2020-04-19 19:33","0","0","YIKES i had no idea that happened!! 😬","","","","1252062777260355588","https://twitter.com/90smusichoe/status/1252062777260355588","😬"
"itsyourtime94","2020-04-19 19:33","0","1","MERCH!!!!    I need it all 😬 https://twitter.com/bts_bighit/status/1252054487344140288 …","","","","1252062765902110721","https://twitter.com/itsyourtime94/status/1252062765902110721","😬"
"AdamG43919586","2020-04-19 19:33","0","0","😬 doesnt make me feel any better about maining cloud","","","","1252062756863385603","https://twitter.com/AdamG43919586/status/1252062756863385603","😬"
"monte_czuma","2020-04-19 19:33","0","0","chatting with my ex is always an interesting time, granted i still care about him a lot n theres no bad blood btwn us but i always get a certain sense of superiority coming from him😬😬oof. chill out bro not all of us got a good ass job like you do","","","","1252062755395428352","https://twitter.com/monte_czuma/status/1252062755395428352","😬 😬"
"kyle_orbaker","2020-04-19 19:33","0","1","One more thing checked off the list the lift is finally on might try and squeeze 35s under the 6inch lift 😬 pic.twitter.com/OjAUiugfOl","","","","1252062754703388672","https://twitter.com/kyle_orbaker/status/1252062754703388672","😬"
"Bridgetpee","2020-04-19 19:33","0","0","May I ask what he was referring to? 😬","","","","1252062754589929479","https://twitter.com/Bridgetpee/status/1252062754589929479","😬"
"BeautifulQuai","2020-04-19 19:33","0","0","Just venting. On here😬😬","","","","1252062747472408577","https://twitter.com/BeautifulQuai/status/1252062747472408577","😬 🙃"
