text,id,emoji
valleyfair fun nieces   🥰🥰🥰 ,1.178459177766797e+18,🥰 😇 😃
i’m sorry 😃😃😃 i’ll drop another sneak peek promise,1.178459176273662e+18,😃 😃 😃
halloween 🎃🎃🎃 quickly approaching whats state candy 🎃 got mine right 🎃 im michigan 🎃and reeses 🎃 ,1.1784590584849859e+18,🎃 💀 🕷️ 😃 💯 🤚 🙌
😃,1.1784589444041482e+18,😃
  please play   please good song deserves radio 😃playwhatami,1.1784589352058263e+18,😃
never seen ass choose believe pleasantly rounded😏  face lovely  concede nothing  😏,1.178458924636242e+18,😏 😃
valleyfair fun nieces   🥰🥰🥰 ,1.1784589223756227e+18,🥰 😇 😃
thanks rts         😁😁😁😁,1.178458913181581e+18,😁 😄 😃 😀
please also scream ikwydls buffy 😃,1.1784589125694013e+18,😃
raiders go get ramsey already 😃😃😃😃,1.178458880143024e+18,😃 👍🏾 ✌🏾 🤙🏾
knows maybe secret pins havent shown yet might give pax best beamteamarcade players 😃,1.1784588386236498e+18,😃
ikr sorry doing😃,1.1784588097584333e+18,😃
valleyfair fun nieces   🥰🥰🥰 ,1.17845874741862e+18,🥰 😇 😃
space efficient  thats equivalent undertall weight 😃,1.178458654544208e+18,😃
excited 😃😃😃,1.1784586151595172e+18,😃 😃 😃
 …  laracroft fangaming new youtube channel  tomb raider game fan😮😮😮😮  good jobs  hobby game desing,1.17845858243994e+18,😮 👍 🎮 😃
wonderful 😃😃  thank   😃😃,1.178458561619341e+18,😃 🌹 🕊️ 🌿
like work correlation easy get define one axes 😃,1.1784585416796774e+18,😃
get kiss autograph marriage proposaletc nao😃,1.1784585337901463e+18,😃
fucking kill 😃😃😃,1.1784584833199186e+18,😃 😃 😃
follow help boost andrew yang twitter trends needed yanggang 👍🏻👍🏻 yang2020,1.1784584831565414e+18,👍🏻 😃
congratulations 😃😃😃,1.1784584604903506e+18,😃 👏 🦇
🔸sees banana fish content  🔸my two emotions simultaneously          🔸                              🔸  hell yeah                       god  banana fish                banana feels,1.1784584544213156e+18,🔸 🔸 😃 😭
adding abeg 😃,1.1784584534272655e+18,😃
time watch melt freak out😃,1.178458449769685e+18,😃
couple books  welsh myth book terry pratchett one that’s editorial process they’re marvelous work 😃,1.178458430433923e+18,😃
sorry douchbags    😃😃😃😃😃😃😃😃,1.1784584073820733e+18,😃 😅 😊 🌊 🇺🇸 🌊 🌊 🌊
wtf 😃,1.178458367280341e+18,😃
minions look great 😃,1.1784583586274386e+18,😃
youre best 😃 ,1.1784583544753234e+18,😃
thank god opponents fans travelled 😃,1.1784583333274499e+18,😃
sista bro got engaged service overjoyed sweet couple chris friends congratulations family 1and 🤩🤩🤩🤩🤩  …,1.1784582909357343e+18,🤩 😘 🙌 👏 😃
hahaha 😃😃😃  love parks rec,1.1784582783403008e+18,😃 😂 🤣
yes heard great breakthrough tax dollars assisted discovery😃 yet super rich 3 society able afford it😃😃 oh yeah 😃,1.1784582603760435e+18,😃 👌 👈 👍
breakfast lunch good afternoon tara kain tau😃 ,1.1784582560222044e+18,😃
good eveningben lively thread  parts explosions mens ,1.178458221549441e+18,🤣 😎 😃 🤔
thats okay    eventually    🤗    🤗,1.178458209213911e+18,🤗 😃
yep shrimp 🍤 leftover rice  cod fillet fresh spinach 🍤 still leftovers 🍤  …,1.178458200678568e+18,🍤 💪 😃
newyork bodega shit 😃 contraband contrabandapp hiphop   contrabandmusicapp •free app•link bio•  …,1.1784581946427965e+18,😃
haha nah  offered coffee 😃,1.1784581925246566e+18,😃
exciting 😃 thank,1.1784581156264264e+18,😃
happy new week 😃😃😃 ,1.1784581109623398e+18,😃 👍 💚
don’t 😃,1.1784579988696307e+18,😃
see later   😃,1.1784579872512328e+18,😃
see   nice guy thanks 😃,1.1784579817021972e+18,😃
depends person best mate acting like 70 year old long i’ve known she’s 5 years younger drive insane i’m still goofball 😃,1.1784579809388012e+18,😃
come hangout  😃😃😃😃 bigolive  …,1.1784579684691026e+18,😃 😃 😃 😃
impeached nice day 😃😃,1.1784579506181775e+18,😃 👍
heading ulaanbaatar today hopefully next tweet ger 😃,1.17845794633157e+18,😃
mean 25biletnikoff play defense 😃     —an oldschool member raidernation,1.1784579002069647e+18,😃
 …  laracroft fangaming new youtube channel  tomb raider game fan😮😮😮😮,1.1784578856191754e+18,😮 👍 🎮 😃
 …  laracroft fangaming new youtube channel  tomb raider game fan😮😮😮😮,1.178457847467856e+18,😮 👍 🎮 😃
lol kid came wanting take picture told could wait cause going use bathroom lol never came back finally got like dad😃,1.1784578457900646e+18,😃
thank sonnie love too😉😉😉😉,1.178457839947436e+18,😉 😍 😃 👌
handsome ,1.1784578363654595e+18,👍 😃
twins lose vikings lose mom making smothered baked pork chops gteek salad im making pitcher martinis delaneys win😃😃,1.178457834754908e+18,😃 😋
yes different  called  time😃😃😃,1.178457802198659e+18,😃 😎 😃
love i’ve gotten today amazing thank everyone ❤️❤️,1.1784578000973087e+18,❤️ 😃
 …  laracroft fangaming new youtube channel  tomb raider game fan😮😮😮😮,1.1784577921449859e+18,😮 👍 🎮 😃
good one 😃😃😃,1.1784577918178304e+18,😃 😂 🤣
that’s gaming pet😃 ,1.1784577913522463e+18,😃
🤔 🤔     stelter never fully erect close deniro  “rare”    that’s 🤔   ,1.178457781109588e+18,🤔 💡 😃
try 😃  …,1.1784577320531927e+18,😃
hell yeah 😃,1.1784577124028457e+18,😃
happy birthday today uh tomorrow😃 ,1.1784577030577395e+18,😃
thank much information peter  think seen page  think bookmarked read try later  👊👊,1.17845770044484e+18,👊 😃
thanks sweet friends 😍😍😍😍😍😍😍😍 wish happy week😍😍😍😍be happy always 😍😍😍😍😍😍😍😍,1.1784576975340708e+18,😍 😍 🙌 🙌 🙌 😘 😘 😘 🙌 🙌 🙌 🙌 😃 😃 😊 😊 🌞 ☀️ 🌞 ☀️
   p2 profileincourage💪💪💪 obama    please rt t4a zg73,1.178457649974784e+18,💪 ❤ 😃
im seeing accounts shut better watch say flat fat sexy rexy 😁😁😁😁😁,1.1784576424921907e+18,😁 😂 😃 😄 😂
2h double bjack style winner 👊👊👊,1.1784576335876424e+18,👊 🙏 😃
aw thanks kind words project im make 10 landscape drawings 2nd one got shared since main core skyrim thought might like skyrim art 😃,1.1784576248802632e+18,😃
likewise 😃,1.178457609357136e+18,😃
think doable mainly make bags need pins attaching pockets marking centre seams 😃 oh oh definitely changing feet unplug machine reposition needle get lazy getting dont change feet haha,1.1784575948363735e+18,😃
si mazinger z gran mazinger z grendizer 😃 ,1.1784575301687583e+18,😃
trying locate longest time seeing clip facebook amazing reply indian journalisti see daily laugh like crazy intelligent woman deadly sense humori think may crush 😃,1.1784574148505475e+18,😃
problem 😃,1.178457410580689e+18,😃
yes thats now😊😊😊😊,1.1784574006234112e+18,😊 😉 😃 👌
billy check name again😃,1.1784573464456274e+18,😃
car shopping exhausting going lot lot hopefully get car soon tomorrow 😃,1.1784572570522132e+18,😃
become oannist today 😃😃,1.1784572256327025e+18,😃 👍
ill see punchline oct 5th instead 6th 👏👏👏👏👏👏,1.1784572187877417e+18,👏 😃 💯 🔥 🔥 🔥
  see london 👍👍👍,1.1784571641863619e+18,👍 🏉 😃
jokerpure yanni😃 joker yanni ,1.1784570965656412e+18,😃
fake eyelashes fake hair thats way really looks  dont understand lost😃😃😃  thinking without weave eyelashes way really looks society come,1.178457078626693e+18,😃 😃 😃
come house watch 😃,1.1784569981042893e+18,😃
z 😃😃,1.1784569802074112e+18,😃 😂
cant wait 😃  …,1.1784569554987172e+18,😃
    finishing packing bags   come back say “we’re sorry” hand west coast victory defending nfc champs 😃😃itsabucslife firethecannon,1.178456948406014e+18,😃 🏈
ohhhh sounds yummy next weekend perhaps 😃,1.1784569203797975e+18,😃
congratulations👍👍👍  i’m wazito👍,1.178456811105423e+18,👍 👍 👍 😃
guys rough 😃 let find naughty list,1.1784568075949588e+18,😃
timmy 😃  …,1.1784567816739922e+18,😃
don’t even remember explanation 👍👍,1.1784567784653988e+18,👍 😃
far social media happy 😃,1.1784567775008276e+18,😃
week accelicity boot camp pitches interviews one winner 15 finalists emerge victorious   rocks cant wait til monday 😃  …,1.1784567736966387e+18,😃
19 october 2019  east london save date😃  …,1.1784567716666286e+18,😃
adam schiff must telling truth time 😃,1.178456765764997e+18,😃
  weak balloon  twitchcon2019 palegang ,1.1784567557784125e+18,🎈 😃
watching much bulls 😃 one teams tampa actually good coaching staff,1.1784567505398497e+18,😃
many men 😃,1.178456744437133e+18,😃
lmfao 😃😃,1.1784567394207457e+18,😃 😃
🐕🐕🐕🐕 thxs    sharing,1.1784567049225871e+18,🐕 ❤️ 😃 😄
good day ✋✋,1.178456689617621e+18,✋ 😃
it’s official master reiki teacher it’s wrap🙌🙌🙌🙌🙌🙌     attune reiki l1 l2 practitioners teachers🙌🙌🙌    thank john vlasich awesome teacher you…  …,1.1784566383422177e+18,🙌 💖 💖 💖 💖 👩‍🏫 😃 💖 🙌
thank 😃,1.1784566276215767e+18,😃
awesome 😃 thats gonna great cheers beautiful ,1.1784565945620644e+18,😃 🍸 🥃
pretty beard  😃😃   ,1.178456577981997e+18,😃 💋
please tell self taught😃,1.1784565030507889e+18,😃
seemed super busy yet stopped picture thanks lot tom 😃 ,1.178456485237416e+18,😃
consider lucky😃,1.1784564784134595e+18,😃
sounds like wild night 😃😃😃 ,1.1784564622527447e+18,😃 😂 🤣
said showed tv   smile 😃 keeppounding …,1.1784564288955105e+18,😃
sunset beautiful florida right 😃 tune show “heart  soul” tonight 8pm est5pm pst    dash radio’s exclusive south asian radio station go   download   app ,1.1784563766009405e+18,😃
dont know watched good omens didnt look cheerful 😶😶 primarysource noreallyitis,1.1784563423921234e+18,😶 😃
sorry 😄😄😄😄😄  …,1.1784562938429315e+18,😄 😃 🤣 😁 😀
byline yet sic sic told😃,1.1784562814027612e+18,😃
happy roshhashanah 😃 ,1.1784562327404787e+18,😃
check awesome read free 😃  …,1.1784561912084808e+18,😃
😀😀😀😀😀😀😀😀😀😀😀😀good one  hrc attention whore trying stay relevant  laundry ward nyc federal prison women busting suds folding linen yapping mans obsession  husband didnt even want  …,1.1784561086182807e+18,😀 😁 😂 🤣 😃 😄 👏 👏 👏 👏 👏 👏
dangerous worth thanks corey slowly getting back 😃,1.1784560981913969e+18,😃
yes please 😃 ,1.178456087831269e+18,😃
5 days opioid adventure finally took dump brilliant 💩💩,1.178456084735873e+18,💩 😃
great job man😃,1.1784560212510556e+18,😃
done they’re think coaching program better 😃,1.1784559972553155e+18,😃
“tweet ur recent emojis followers decide ur soft batshit crazy”    😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1.178455958588133e+18,😂 😅 😭 ❤️ 😔 😋 🤤 🥺 😤 🥰 😐 ✨ 😫 ❄️ ✔️ 🙄 😬 😚 🤷🏻‍♀️ 😏 🐸 ☕️ 💅🏼 😕 🤖 😃 🙌🏼 👍🏼 🤔 🤵🏻
😂😂😂😂😂😂this true,1.1784559321345475e+18,😂 😂 🤣 😂 🤣 😃
shot rain baton rouge n rainbow😃 ,1.178455925054677e+18,😃
nice meet db 😃,1.1784558715689574e+18,😃
thank lino pentol😃😃,1.1784558552739267e+18,😃 ❤️
i’m super excited😃😃😃 present “bobo”😃by   available digital platforms song classic afrobeat produced docside theatres  spane5  johndreyzbobo johndreyz ,1.1784558296384717e+18,😃 🤸🏽‍♂️ 🍾 🎶
thats waiting 😃,1.178455829353259e+18,😃
cant play like us hoping next time finally see pack win person 😃,1.1784558198068388e+18,😃
you’re welcome😃,1.178455802652303e+18,😃
aw thank van 🤗 love guys 3000 🤗,1.178455770553299e+18,🤗 😃
guys arrived  care ok especially taeyoungyey fighti g👍👍👍👍👍👍👍👍👍,1.1784557350861414e+18,👍 👍 😊 😊 🧡 ❤ 😃 🥰 🥰
cha cha slide etc💃🏿💃🏿💃🏿 atlheartwalk 3x 💃🏿💃🏿💃🏿 tried though💃🏿        helped w specific instructions 💃🏿thx need video💃🏿💃🏿               ,1.1784557026433843e+18,💃🏿 💃🏿 💃🏿 👎🏽 👎🏽 👎🏽 😂 😃 📼 🥳
lash person 😃😃😃😃,1.1784557007558984e+18,😃 😃 😃 😃
omg yesterday someone came upto gathering west london said fan blog    inspired along spitalfields life write blog     favourite altab ali     …  😃  blog reading writingtips ,1.1784556870280028e+18,😃
oh enjoy satire using present progressive tense😁😁😁,1.1784556866463048e+18,😁 😃 😅
already upppppppppppp 30 😃😃😃😃😃😃 lol cowboysnation …,1.178455659576205e+18,😃 🙌🏾 🙌🏾 🙌🏾 🙌🏾 🙌🏾
work campaign dont  dad jokes give yall away  😃,1.1784556274225848e+18,😃
proof please although involved later betting thingy grobelaar though wasnt 😃,1.1784556269655e+18,😃
good morning monday 😃  …,1.1784556230772285e+18,😃
aye 😃 im overly fond tuxedo types nice tailored trousers shirt tunic blouse contrasting jacket matchings lovely like mix little 😃,1.17845559449745e+18,😃 😍
im glad liked church theatre see packed wonderful insight parents wartime proud must lovely meet – forgot mention name bond lol hoping something comes bfi idea 😃,1.178455552193712e+18,😃
😄😄😄savage😄,1.1784555410367895e+18,😄 😃 😂 🙌
corey washed hair yesterday best feeling ever 😃😃😃,1.1784554991441551e+18,😃 😍 🥰
yep lot stream 😃 still blame crappy vayne,1.178455482484134e+18,😃
😃😃😃😃laughing swahili asked simple explanation insulting thats cant get mess nigeria already one sincerely seeking help see someone epic appears without solution bt full abusive words,1.1784554570501038e+18,😃 😃 😃 😃
i’m sure gonna finish 😄 slowly heh,1.1784593688088003e+18,😄
dude break character wade wilson point 😄,1.1784593500395028e+18,😄
omygod  soo cute really dance😄😄,1.178459331596968e+18,😄 💜
free delivery sundays 😄  …,1.1784593271050322e+18,😄
last one day make sure enter 😄  …,1.1784593228310364e+18,😄
you’re fav  ❤️❤️❤️,1.178459313159e+18,❤️ 🏈 😄
  ahahhahahah😄😄😄😄  …,1.178459303923069e+18,😄 😄 😄 😄
bad😄,1.1784592773312225e+18,😄
good back car today last test day big race great able share   special livery too👍👍 bathurst1,1.178459258972557e+18,👍 😄
  congratulations hitting 8 million followers thank making many people happy follow spree 😄,1.1784592447035433e+18,😄
